experiment,sample_id,wer,ground_truth,prediction,english_reference_tokens,korean_prediction_tokens
small_forced_ko,c644fbe7-e37b-4c2f-8900-0b6b751e6472,0.8,What does 눈치 exactly mean?,저는 그 눈치,"What, does, exactly, mean","저는, 그, 눈치"
small_forced_ko,19376deb-9298-452c-9386-e392671cde39,0.75,제안된 deep learning model은 기존 baseline보다 accuracy와 precision 측면에서 significant improvement를 보였다.,제한된 딥러닝모델은 기존 베이슬라인보다 앨크로쉬와 프리시전 측면에서 시그니피컨트 인프로브먼트를 보였다.,"deep, learning, precision, significant","제한된, 딥러닝모델은, 기존, 베이슬라인보다, 앨크로쉬와, 프리시전, 측면에서, 시그니피컨트, 인프로브먼트를, 보였다"
small_forced_ko,d173986c-44f1-4ae3-9935-11af65598db2,0.75,영화 runtime 몇 분이야?,영화를 한 타임 몇 분이야?,runtime,"영화를, 한, 타임, 몇, 분이야"
small_forced_ko,b4512e66-3b40-43a5-99fd-48b8cb207c4c,0.7272727272727273,pull request 올리기 전에 test case 한 번 더 체크해 봐.,프로 리캐스트 올리기 전에 테스트 케이스 한번 더 체크해봐,"pull, request, test, case","프로, 리캐스트, 올리기, 전에, 테스트, 케이스, 한번, 더, 체크해봐"
small_forced_ko,eb8c39fd-2168-4f72-8ab2-531d358a375e,0.7142857142857143,이번 project는 deadline이 tight해서 team work가 중요해.,"이번 프로젝트는 Deadline이 타이트 해퍼, T-MARK가 중요해.",team,"이번, 프로젝트는, 이, 타이트, 해퍼, 가, 중요해"
small_forced_ko,b5e78c5c-39de-4b04-86e0-a5750e012e36,0.7142857142857143,"I think we need to postpone the meeting, 다른 팀원들이 아직 준비가 안 됐어.",다른 팀원들이 아직 준비가 안됐어,"I, think, we, need, to, postpone, the, meeting","다른, 팀원들이, 아직, 준비가, 안됐어"
small_forced_ko,70994dd7-504d-4ed9-aa92-af3eae65d76a,0.7142857142857143,The model was trained using a combination of contrastive and generative objectives. 두 손실 함수의 균형이 최종 성능에 큰 영향을 미쳤다.,이 모델은 컨트라스틱과 전자레티브의 장점을 사용하여 두 손 실험수의 균형이 최종 성능의 큰 영향을 미쳤다.,"The, model, was, trained, using, a, combination, of, contrastive, and, generative, objectives","이, 모델은, 컨트라스틱과, 전자레티브의, 장점을, 사용하여, 두, 손, 실험수의, 균형이, 최종, 성능의, 큰, 영향을, 미쳤다"
small_forced_ko,2becb78e-5ba4-43ce-a879-9a68c39e6bd3,0.7,"걔가 The New York Times 기사 link 보내줬는데 꽤 흥미롭더라.

",내가 뉴욕타임스 기사 링크 보내줬는데 꽤 흥미롭더라,"The, New, York, Times, link","내가, 뉴욕타임스, 기사, 링크, 보내줬는데, 꽤, 흥미롭더라"
small_forced_ko,6a56122a-a59c-4c52-987a-227a962c367f,0.7,근데 present perfect 쓸 땐 왜 have랑 과거분사가 같이 나와?,근데 Present Perfect for then 왜 해브랑 과거 분사가 같이 나와?,"present, perfect","근데, 왜, 해브랑, 과거, 분사가, 같이, 나와"
small_forced_ko,a573d0f7-d201-4041-9a04-bacb6e85f744,0.6666666666666666,Lumbar drain 진행하겠습니다.,런바 드레인 진행하겠습니다.,"Lumbar, drain","런바, 드레인, 진행하겠습니다"
small_forced_ko,3730e8c5-c6dc-401c-af47-56874bcd49cb,0.6666666666666666,오늘 회의가 너무 길어졌어. We should set a clear agenda next time.,오늘 회의가 너무 길어졌어. 다음 시간에 클리어 젠을 설정해야지.,"We, should, set, a, clear, agenda, next, time","오늘, 회의가, 너무, 길어졌어, 다음, 시간에, 클리어, 젠을, 설정해야지"
small_forced_ko,32b4ea2d-89e9-47f6-80c1-86af6eadc7cb,0.6363636363636364,오늘은 microservices architecture에서 API gateway pattern을 Docker container로 배포하는 작업을 했어.,"오늘은 마이크로 서비스의 아케특쳐, API Gateway Patterner, Docker Container로 배포하는 작업을 했어요.","microservices, API, gateway, Docker","오늘은, 마이크로, 서비스의, 아케특쳐, 로, 배포하는, 작업을, 했어요"
small_forced_ko,0975b224-0a24-49f8-be6f-8cb899a4e160,0.625,"환자 기도부터 확보합시다. Intubation 진행해주시고, central line 확보해주세요.",환자 기도부터 확보합시다. intubation 진행해 주시고 central line 확보해 주세요.,"Intubation, central, line","환자, 기도부터, 확보합시다, 진행해, 주시고, 확보해, 주세요"
small_forced_ko,6e15b5d6-9f36-4ffd-a51a-c461ca17adcb,0.625,Starbucks americano는 너무 bitter해서 설탕 꼭 넣어야 돼.,스타벅스 아메리카노는 너무 빛을 해서 설탕 꼭 넣어야 돼,Starbucks,"스타벅스, 아메리카노는, 너무, 빛을, 해서, 설탕, 꼭, 넣어야, 돼"
small_forced_ko,b4e85799-8424-472c-b86f-99ca0056b842,0.6,"sprint planning 중에 story point 산정하고 있는데, stakeholder들이 갑자기 들어와서 scope 바꾸자고 하니까 진짜 멘붕이었어.",스프린트 플래닉 중에 스토리 포인트 산정하고 있는데 스테이크 호더들이 갑자기 들어와서 스토프 바꾸자고 하니까 진짜 멘붕이었어,"sprint, planning, story, point, scope","스프린트, 플래닉, 중에, 스토리, 포인트, 산정하고, 있는데, 스테이크, 호더들이, 갑자기, 들어와서, 스토프, 바꾸자고, 하니까, 진짜, 멘붕이었어"
small_forced_ko,679a9dd2-96e2-4222-8618-0134a3c99747,0.6,"축하드립니다, stitch out 해도 되겠어요.",축하드립니다. 스테치아웃 해도 되겠어요.,"stitch, out","축하드립니다, 스테치아웃, 해도, 되겠어요"
small_forced_ko,97c681da-7abe-43fd-ac9c-1f8a28e4667c,0.5714285714285714,한국인들은 서구권의 tipping 문화에 충격을 받고는 해.,한국인들은 서구권의 탭빅 문화에 중력을 바꾸느네,tipping,"한국인들은, 서구권의, 탭빅, 문화에, 중력을, 바꾸느네"
small_forced_ko,25212161-6246-4941-87d0-1fd4f73742f0,0.5384615384615384,환자의 vital signs 확인하고 anesthesia 효과 모니터링하면서 incision 부위의 bleeding control에 신경 쓰겠습니다.,환자의 viral signs 확인하고 nassetian 효과 모니터링 하면서 incision 구위의 블리딩 컨트롤에 신경 쓰겠습니다.,"vital, signs, anesthesia, incision, bleeding","환자의, 확인하고, 효과, 모니터링, 하면서, 구위의, 블리딩, 컨트롤에, 신경, 쓰겠습니다"
small_forced_ko,3a0f576b-0cdd-4581-bf33-83e378598775,0.5263157894736842,"어제 meeting에서 PM이 갑자기 deadline을 일주일 앞당기자고 하는데, 아직 unit test도 다 못 끝냈다고 했더니 그냥 skip하고 deploy하자고 하더라고.",어제 밀링에서 PM이 갑자기 댄라인은 1주일 앞당기라고 하는데 아직 유닛 테스트도 다 못 끝났다고 했더니 그냥 스케입하고 디플레이하자고 하더라고.,unit,"어제, 밀링에서, 이, 갑자기, 댄라인은, 주일, 앞당기라고, 하는데, 아직, 유닛, 테스트도, 다, 못, 끝났다고, 했더니, 그냥, 스케입하고, 디플레이하자고, 하더라고"
small_forced_ko,3cf5180f-b9d8-43ba-b7de-8682044598f5,0.5,다음 주 deployment 전에 database migration test를 꼭 완료해야 돼.,다음 주 디플로이멘 전에 데이더베이스 마이크레이션 테스트를 꼭 완료해야 돼,"deployment, database, migration","다음, 주, 디플로이멘, 전에, 데이더베이스, 마이크레이션, 테스트를, 꼭, 완료해야, 돼"
small_forced_ko,3c294a2b-9734-43b1-890d-cc659f193fc0,0.5,"even though랑 although는 거의 비슷한데, 앞뒤 문장 위치에 따라 어색할 수도 있어.",입은 노우랑 얼도우는 거의 비슷한데 앞뒤 문장 위치에 따라 오색할 수도 있어,even,"입은, 노우랑, 얼도우는, 거의, 비슷한데, 앞뒤, 문장, 위치에, 따라, 오색할, 수도, 있어"
small_forced_ko,cdd3387a-d730-4be1-ae63-0cf4f170665f,0.5,"Don't forget, in our company, 직급보다 연차가 더 중요한 분위기 still affects how teams work together.",우리의 컴퓨터는 지급보다 연차가 더 중요한 분위기에 still affects how things work together.,"Don't, forget, in, our, company, still, affects, how, teams, work, together","우리의, 컴퓨터는, 지급보다, 연차가, 더, 중요한, 분위기에"
small_forced_ko,e40bac44-a007-4010-97c0-b5aeac8d0261,0.5,"DM 환자분이신데, HbA1c 수치가 9.2%로 나와서 insulin therapy 시작해야 할 것 같습니다.",DM 환자 분이신데 HB A1C 수치가 9.2%로 나와서 인솔인테라피 시작해야 할 것 같습니다.,"DM, insulin, therapy","환자, 분이신데, 수치가, 로, 나와서, 인솔인테라피, 시작해야, 할, 것, 같습니다"
small_forced_ko,d1c0b592-0fbb-4952-a476-7356481a4340,0.4782608695652174,"The results demonstrate that traditional 김치 fermentation involves complex interactions between Lactobacillus species and indigenous microorganisms, significantly affecting the final product's nutritional profile.",경선이 evolved complex interactions betweening lactobacillus species and indigenous microorganisms significantly affecting the final product's nutritional profile.,"The, results, demonstrate, that, traditional, fermentation, involves, complex, interactions, between, Lactobacillus, species, and, indigenous, microorganisms, significantly, affecting, the, final, product's, nutritional, profile",경선이
small_forced_ko,744d24f6-12f8-499c-a4f2-0272faf00c8e,0.4666666666666667,"어제 database migration 돌리다가 timeout 에러가 계속 나서, connection pool size를 늘려봤는데도 해결이 안 되더라고.",어제 데이터베이스 마이그레이션 돌리다가 타임아웃 에러가 계속 나서 커넥션 풀 사이즈를 늘려봤는데도 해결이 안 되더라고.,"database, migration, timeout, connection, pool","어제, 데이터베이스, 마이그레이션, 돌리다가, 타임아웃, 에러가, 계속, 나서, 커넥션, 풀, 사이즈를, 늘려봤는데도, 해결이, 안, 되더라고"
small_forced_ko,2a33f8b1-ad54-4b72-b25b-e3320ba6a429,0.4545454545454545,"수술 전에 환자분께 fasting 지키셨는지 꼭 확인하시고, consent form도 서명 받아주세요.","수술 전에 환자분께 Fasting 지키셨는지 꼭 확인하시고 Consent Form, 두 서명 받아주세요.","fasting, consent","수술, 전에, 환자분께, 지키셨는지, 꼭, 확인하시고, 두, 서명, 받아주세요"
small_forced_ko,36b11c74-e5fc-4b92-91d1-99e5aaa04ec3,0.4,잠깐 mute 하고 전화 받을게,잠깐 뮤트하고 전화 받을게,mute,"잠깐, 뮤트하고, 전화, 받을게"
small_forced_ko,0b105c61-8584-4946-b148-8e835403ac2b,0.3846153846153846,"환자 vital sign은 안정적이고, anesthesia도 잘 들어갔네요. 이제 incision 부위를 disinfection하고 procedure 시작하겠습니다.","환자 viral-sign 안정적이고, initial도 잘 들어갔네요. 이제 incision 부위를 disinfection 하고 procedure 시작하겠습니다.","vital, incision, procedure","환자, 안정적이고, 도, 잘, 들어갔네요, 이제, 부위를, 하고, 시작하겠습니다"
small_forced_ko,0edf1dfc-e071-4ea8-b34f-1115c36cca47,0.375,Suction 좀 더 강하게 해주세요. Bleeding이 계속되고 있어요.,퍽션 좀 더 강하게 해주세요. 블리딩이 회복되고 있어요.,Suction,"퍽션, 좀, 더, 강하게, 해주세요, 블리딩이, 회복되고, 있어요"
small_forced_ko,b67ce954-e48d-44c6-b63e-33cef4b4ac66,0.3571428571428571,"Actually, 이번 마케팅 캠페인을 담당하고 있는 입장에서, budget을 좀 더 늘려야 할 것 같아.",사실 이번 마케팅 캠페인에 담당하고 있는 입장에서 버지플 조금 더 늘려야 할 것 같아.,Actually,"사실, 이번, 마케팅, 캠페인에, 담당하고, 있는, 입장에서, 버지플, 조금, 더, 늘려야, 할, 것, 같아"
small_forced_ko,9b85279e-2cc8-4699-9ed4-93c47f511d38,0.3333333333333333,"I would recommend, 이 project를 잘 아는 사람으로서, QA를 다음 주에 하는게 좋을 것 같아.",I would recommend 이 프로젝트를 잘 아는 사람으로서 QA를 다음 주에 하는 게 좋을 것 같아.,"I, would, recommend","이, 프로젝트를, 잘, 아는, 사람으로서, 를, 다음, 주에, 하는, 게, 좋을, 것, 같아"
small_forced_ko,5e3a4f82-287d-4b6b-9601-f1d7e36ffad5,0.3333333333333333,새로운 제안에 대해 부정적 의견이 많으니까 좀 더 다듬어서 sweeten the deal 할 방법 찾아보자.,새로운 제안에 대해 부정적 의견이 많으니까 좀 더 다듬어서 수익뛴다 뛰어난 해외 방법 찾아보죠,"sweeten, the, deal","새로운, 제안에, 대해, 부정적, 의견이, 많으니까, 좀, 더, 다듬어서, 수익뛴다, 뛰어난, 해외, 방법, 찾아보죠"
small_forced_ko,6b5d52b7-379b-452d-8472-49397f8001a4,0.3333333333333333,DNA 서열 분석 결과의 신뢰도를 높이기 위해 coverage 기준을 30배 이상으로 설정하였다.,"DNA, 서열 분석 결과에 실내도를 높이기 위해 커브레치 기준을 30배 이상으로 설정하였다.","DNA, coverage","서열, 분석, 결과에, 실내도를, 높이기, 위해, 커브레치, 기준을, 배, 이상으로, 설정하였다"
small_forced_ko,4332218e-05a3-41c3-a030-2f6450ce5e1e,0.3333333333333333,어제 meeting에서 나온 feedback 정리해서 내일까지 report 작성해야 해.,어제 미팅에서 나온 피드백 정리해서 내일까지 리포트 작성해야 해.,"feedback, report","어제, 미팅에서, 나온, 피드백, 정리해서, 내일까지, 리포트, 작성해야, 해"
small_forced_ko,b64fb58a-3885-4ca9-835d-a23d5d9b2959,0.3333333333333333,High-performance liquid chromatography analysis revealed significant variations in bioactive compound concentrations between traditional 된장 samples and commercially produced soybean paste products.,high performance liquid chromatography analysis revert significant variation in bioactive compound concentrations between and traditional doen장 samples and commercially produced soybean paste products,"High-performance, liquid, chromatography, analysis, revealed, significant, variations, in, bioactive, compound, concentrations, between, traditional, samples, and, commercially, produced, soybean, paste, products",장
small_forced_ko,eaa9b3fb-5dc7-4130-b441-96fd85fb870c,0.32,"When someone says 고생했어요, it means ""you've worked hard"" or ""thank you for your effort,"" and it conveys appreciation and acknowledgment of someone's hard work.",When someone says 고생했어요. It means you've worked hard or thank you for your effort. Any conveys appreciation and acknowledgment of someone's hard work.,"When, someone, says, it, means, you've, worked, hard, or, thank, you, for, your, effort, and, it, conveys, appreciation, and, acknowledgment, of, someone's, hard, work",고생했어요
small_forced_ko,7205c562-e25d-4cbb-ab96-e3d37e0884b0,0.32,"The expression ""천천히 말씀해 주실 수 있나요?"" is a polite way to ask someone to “could you please speak slowly,” and it's useful for beginners.","The expression 천천히 말씀해 줘줄 수 있나요? It's a polite way to ask someone to, could you please speak slowly? And it's useful for beginners.","The, expression, is, a, polite, way, to, ask, someone, to, could, you, please, speak, slowly, and, it's, useful, for, beginners","천천히, 말씀해, 줘줄, 수, 있나요"
small_forced_ko,11eacd1e-7680-4e35-a825-30dbc0325b0b,0.3,"I'm good은 괜찮다는 뜻일 수도 있고, 거절의 뉘앙스일 수도 있어.",I'm good. 승 괜찮다는 뜻일 수도 있고 거절의 뉘앙스일 수도 있어.,I'm,"승, 괜찮다는, 뜻일, 수도, 있고, 거절의, 뉘앙스일, 수도, 있어"
small_forced_ko,ab4c4d03-2c7e-4367-a7a0-c9e67fcf3ecb,0.3,"""어제 발표가 완전 out of the blue였어, 준비할 시간도 없었다고.""",어제 발표가 완전 out of the blue였어. 준비할 시간도 없었다고.,"out, of, the","어제, 발표가, 완전, 였어, 준비할, 시간도, 없었다고"
small_forced_ko,34a7beca-7c7b-4aa6-9aee-28aa3d792bf7,0.2857142857142857,"You know what, 그 사람이 계속 weird하게 행동하는 것 같은데, 혹시 무슨 일 있나요?",You know what? 그 사람이 계속 weird 하게 행동하는 것 같은데 혹시 무슨 일 있나요?,"You, know, what","그, 사람이, 계속, 하게, 행동하는, 것, 같은데, 혹시, 무슨, 일, 있나요"
small_forced_ko,23c75bc9-e528-452e-afaa-00f32ae50499,0.2857142857142857,본 연구에서 개발한 센서는 real-time monitoring capability를 갖추고 있어 산업 현장에서의 품질 관리에 효과적이다.,도운 연구에서 개발한 센서는 Real-time monitoring capability를 갖추고 있어 산업 현장에서의 품질관리의 효과적이다.,"real-time, monitoring","도운, 연구에서, 개발한, 센서는, 를, 갖추고, 있어, 산업, 현장에서의, 품질관리의, 효과적이다"
small_forced_ko,cd1737be-07ae-4f46-b0f1-9a127b5aa5d1,0.2857142857142857,회의에서 presentation 완벽하게 해서 상사가 엄청 칭찬했어!,회의에서 프로젠테이저 완벽하게 해서 상사가 엄청 칭찬했어,presentation,"회의에서, 프로젠테이저, 완벽하게, 해서, 상사가, 엄청, 칭찬했어"
small_forced_ko,f04583b1-6de5-41f9-b683-e7cef80ab2c5,0.2,영국 사람들은 왜 afternoon tea time에 scone을 꼭 먹는 거야?,영국 사람들은 왜 afternoon tea time에 scone을 꼭 먹는거야?,"afternoon, tea","영국, 사람들은, 왜, 에, 을, 꼭, 먹는거야"
small_forced_ko,e9ebf070-087d-4615-8f29-64adcd15c125,0.2,not really는 꼭 부정은 아니야.,Not really는 꼭 부정은 아니야.,not,"는, 꼭, 부정은, 아니야"
small_forced_ko,b1cf76f5-abfc-4537-899e-a9b9e4acd5b0,0.2,환자 ECMO 적용도 고려해야 할 것 같습니다. 전신 CT도 준비해주세요.,환자 ECMO 적용도 고려해야 할 것 같습니다. 전신CT도 준비해주세요.,ECMO,"환자, 적용도, 고려해야, 할, 것, 같습니다, 전신, 도, 준비해주세요"
small_forced_ko,1f9cac58-0ed3-4c3b-bccc-248cd999584f,0.2,think outside the box 하라는 건 좋은데 현실성도 꼭 고려해야지.,생각 outside the box 하라는 건 좋은데 현실성도 꼭 고려해야지,"think, outside, the, box","생각, 하라는, 건, 좋은데, 현실성도, 꼭, 고려해야지"
small_forced_ko,f1aa6364-4bd4-4a2c-93d1-beddbe768350,0.1538461538461538,"He said the fix is on the way, 그래서 일단은 current version 유지하자.",He set the fix is on the way. 그래서 일단은 current version 유지하자.,"He, said, the, fix, is, on, the, way, current, version","그래서, 일단은, 유지하자"
small_forced_ko,41c0ece2-c631-4691-b260-7b51a47dac2c,0.1538461538461538,I should have done it earlier 이 문장에서 왜 후회하는 느낌이 나는 거죠?,I should have done earlier. 이 문장에서 왜 후회하는 느낌이 나는 거죠?,"I, should, have, done, it, earlier","이, 문장에서, 왜, 후회하는, 느낌이, 나는, 거죠"
small_forced_ko,877793c7-77b2-4108-8e01-e9da537ebdad,0.125,customer feedback을 분석해보니까 UI 개선이 시급한 것 같아.,customer feedback을 분석해보니까 UI 개선이 시급한 것 같아,"customer, UI","을, 분석해보니까, 개선이, 시급한, 것, 같아"
small_forced_ko,d3f14803-e02a-4360-a473-e11dea7bec62,0.125,식당에서 만난 아저씨가 Have a lovely day라고 말씀하셨어요.,식당에서 만난 아저씨가 Have a lovely day라고 말씀하셨어요,"Have, a, lovely","식당에서, 만난, 아저씨가, 라고, 말씀하셨어요"
small_forced_ko,9269366a-d0f6-4b35-bc98-e1ea8e6ffd1d,0.1111111111111111,That whole scene felt like a perfectly executed 명장면.,The whole scene felt like a perfectly executed 명장면.,"That, whole, scene, felt, like, a, perfectly, executed",명장면
small_forced_ko,e4436480-9b46-4ccb-ad89-835f7555a914,0.1111111111111111,real-time data processing을 개선하기 위해 distributed computing framework를 도입하였다.,Real-time data processing을 개선하기 위해 distributed computing framework를 도입하였다.,"real-time, data, distributed, computing","을, 개선하기, 위해, 를, 도입하였다"
small_forced_ko,23007e58-9c57-4717-b133-cff78e53386c,0.1,She built the document based on 보여주기용 보고에 익숙한 관성.,She built the documents based on 보여주기용 보고에 익숙한 관성.,"She, built, the, document, based, on","보여주기용, 보고에, 익숙한, 관성"
small_forced_ko,e34713c3-82c4-47d9-ac48-60c48bbbb104,0.0909090909090909,실험에 사용된 장치는 high-speed sampling rate를 제공하여 미세 신호 측정에 적합하다. ,실험에 사용된 장치는 High-speed sampling rate를 제공하여 미세 신호 측정에 적합하다.,"high-speed, sampling","실험에, 사용된, 장치는, 를, 제공하여, 미세, 신호, 측정에, 적합하다"
small_forced_ko,24468220-742d-4f89-a224-8cfeab513613,0.0833333333333333,그냥 아무 생각 없이 go with the flow 하다가 여기까지 온 느낌이야.,그냥 아무 생각 없이 go with the flow 하다가 여기까지 온 느낌이야,"go, with, the, flow","그냥, 아무, 생각, 없이, 하다가, 여기까지, 온, 느낌이야"
small_forced_ko,70aaa6b8-665d-4db9-a067-e64bc00771c3,0.0,이번 주 안에 끝낼 수 있어? I don't think two days are enough for full integration.,이번 주 안에 끝낼 수 있어? I don't think two days are enough for full integration.,"I, don't, think, two, days, are, enough, for, full, integration","이번, 주, 안에, 끝낼, 수, 있어"
small_forced_ko,fc24a59d-26f2-41d2-81e5-7d5c3b71322e,0.0,발표 준비 다 했어? I still need to polish the slides and practice the Q&A section.,발표 준비 다 했어? I still need to polish the slides and practice the Q&A section.,"I, still, need, to, polish, the, slides, and, practice, the, Q, A, section","발표, 준비, 다, 했어"
small_forced_ko,5c6c7f27-885c-474d-9be9-47831e48b167,0.0,시험이 내일인데 아직 한 페이지도 안 봤어. I'm basically a professional procrastinator at this point.,시험이 내일인데 아직 한 페이지도 안 봤어. I'm basically a professional procrastinator at this point.,"I'm, basically, a, professional, procrastinator, at, this, point","시험이, 내일인데, 아직, 한, 페이지도, 안, 봤어"
